time,temperature_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,cloud_cover_high,cloud_cover,wind_speed_10m,wind_gusts_10m,cloud_cover_mid,dew_point_2m,wet_bulb_temperature_2m
2025-01-01T21:00,36.1,28.3,0.0,0.0,0.0,0.0,0.0,0,0,4.9,9.4,0,3.7,27.0
2025-01-01T22:00,34.4,27.0,0.0,0.0,0.0,0.0,0.0,49,49,4.3,14.8,12,8.3,26.3
2025-01-01T23:00,32.4,25.9,0.0,0.0,0.0,0.0,0.0,97,97,1.1,9.0,5,9.6,25.1
2025-01-02T00:00,30.0,23.2,0.0,0.0,0.0,0.0,0.0,98,98,3.1,4.3,94,11.2,23.6
2025-01-02T01:00,26.2,19.6,1.0,0.0,0.0,0.0,0.0,98,98,2.9,11.2,7,14.2,21.4
2025-01-02T02:00,26.9,18.3,1.0,0.0,0.0,0.0,0.0,92,92,9.9,9.7,2,12.0,21.5
2025-01-02T03:00,25.8,16.8,1.0,0.0,0.0,0.0,0.0,98,98,10.1,14.0,27,7.4,20.1
2025-01-02T04:00,25.4,17.1,1.0,0.0,0.0,0.0,0.0,47,52,8.6,12.6,52,10.2,20.2
2025-01-02T05:00,24.9,15.9,0.0,0.0,0.0,0.0,0.0,9,9,11.3,13.0,2,11.8,20.1
2025-01-02T06:00,23.5,15.1,1.0,0.0,0.0,0.0,0.0,0,0,8.7,9.4,0,10.5,18.8
2025-01-02T07:00,23.6,15.8,1.0,0.0,0.0,0.0,0.0,0,1,7.7,9.7,1,13.9,19.6
2025-01-02T08:00,23.6,16.1,1.0,0.0,0.0,0.0,0.0,0,3,6.6,9.0,3,15.3,20.0
2025-01-02T09:00,24.5,17.0,1.0,0.0,0.0,0.0,0.0,7,75,6.5,7.2,75,14.8,20.5
2025-01-02T10:00,26.2,17.1,2.0,0.0,0.0,0.0,0.0,98,98,10.9,13.7,98,8.7,20.5
2025-01-02T11:00,24.7,18.4,2.0,0.0,0.0,0.0,0.0,62,66,2.2,6.8,66,15.7,20.8
2025-01-02T12:00,30.8,24.4,0.0,0.0,0.0,0.0,0.0,0,2,4.2,5.8,2,19.7,25.9
2025-01-02T13:00,37.9,31.8,0.0,0.0,0.0,0.0,0.0,0,0,3.3,13.7,0,20.9,30.7
2025-01-02T14:00,45.9,40.0,0.0,0.0,0.0,0.0,0.0,0,0,3.7,27.7,0,24.1,36.5
2025-01-02T15:00,51.3,41.4,0.0,0.0,0.0,0.0,0.0,1,17,17.7,45.4,16,20.9,38.8
2025-01-02T16:00,52.7,41.9,0.0,0.0,0.0,0.0,0.0,0,44,20.1,44.3,44,17.8,39.0
2025-01-02T17:00,52.1,41.3,0.0,0.0,0.0,0.0,0.0,0,1,20.1,42.1,1,18.2,38.7
2025-01-02T18:00,51.5,42.5,0.0,0.0,0.0,0.0,0.0,0,9,13.7,36.4,9,18.6,38.5
2025-01-02T19:00,49.7,40.7,0.0,0.0,0.0,0.0,0.0,0,0,13.0,25.6,0,16.2,37.0
2025-01-02T20:00,44.1,35.0,0.0,0.0,0.0,0.0,0.0,0,0,13.8,23.4,0,18.8,34.2
2025-01-02T21:00,40.1,31.6,0.0,0.0,0.0,0.0,0.0,0,0,12.7,22.0,0,21.0,32.2
2025-01-02T22:00,37.0,30.3,0.0,0.0,0.0,0.0,0.0,0,0,5.8,8.6,0,22.3,30.5
2025-01-02T23:00,34.5,26.7,0.0,0.0,0.0,0.0,0.0,35,35,9.5,13.3,0,19.6,28.3
2025-01-03T00:00,32.2,25.4,0.0,0.0,0.0,0.0,0.0,1,1,5.4,9.0,0,19.9,26.8
2025-01-03T01:00,30.5,23.3,0.0,0.0,0.0,0.0,0.0,53,53,7.5,13.3,0,21.5,26.2
2025-01-03T02:00,28.4,20.9,0.0,0.0,0.0,0.0,0.0,0,5,8.6,23.0,0,20.2,24.5
2025-01-03T03:00,25.3,18.3,0.0,0.0,0.0,0.0,0.0,0,9,6.2,8.6,0,19.7,22.4
2025-01-03T04:00,23.0,17.2,0.0,0.0,0.0,0.0,0.0,0,100,1.8,1.8,0,19.7,21.1
2025-01-03T05:00,24.2,18.9,0.0,0.0,0.0,0.0,0.0,4,100,1.0,4.0,0,23.2,23.4
2025-01-03T06:00,26.1,20.6,0.0,0.0,0.0,0.0,0.0,97,97,2.6,2.9,0,25.1,25.3
2025-01-03T07:00,22.4,16.1,0.0,0.0,0.0,0.0,0.0,97,97,3.3,4.3,0,19.6,20.7
2025-01-03T08:00,22.6,16.3,0.0,0.0,0.0,0.0,0.0,88,88,3.3,5.0,0,18.3,20.3
2025-01-03T09:00,22.2,14.6,0.0,0.0,0.0,0.0,0.0,100,100,8.2,10.4,0,18.7,20.2
2025-01-03T10:00,23.0,16.1,0.0,0.0,0.0,0.0,0.0,100,100,6.5,7.6,0,20.8,21.6
2025-01-03T11:00,23.2,16.7,0.0,0.0,0.0,0.0,0.0,99,100,5.0,6.5,0,22.0,22.3
2025-01-03T12:00,23.7,16.6,0.0,0.0,0.0,0.0,0.0,100,100,8.0,16.9,0,22.8,22.9
2025-01-03T13:00,29.7,24.7,0.0,0.0,0.0,0.0,0.0,99,99,1.5,3.2,0,27.1,28.0
2025-01-03T14:00,35.6,30.9,0.0,0.0,0.0,0.0,0.0,98,98,1.1,1.1,0,27.8,31.5
2025-01-03T15:00,39.8,33.9,0.0,0.0,0.0,0.0,0.0,98,98,4.7,5.0,0,25.4,33.2
2025-01-03T16:00,44.2,36.8,0.0,0.0,0.0,0.0,0.0,98,98,9.7,13.3,0,24.2,35.5
2025-01-03T17:00,48.2,41.9,0.0,0.0,0.0,0.0,0.0,98,98,5.4,13.0,0,24.4,37.9
2025-01-03T18:00,48.0,41.4,0.0,0.0,0.0,0.0,0.0,100,100,6.8,23.4,0,24.8,37.9
2025-01-03T19:00,46.0,39.6,0.0,0.0,0.0,0.0,0.0,98,98,5.4,7.9,0,23.6,36.4
2025-01-03T20:00,41.1,33.5,0.0,0.0,0.0,0.0,0.0,80,80,8.6,12.6,0,20.3,32.7
2025-01-03T21:00,38.1,31.7,0.0,0.0,0.0,0.0,0.0,52,52,4.3,11.9,0,20.2,30.7
2025-01-03T22:00,33.6,26.5,0.0,0.0,0.0,0.0,0.0,7,7,7.6,10.4,2,22.0,28.4
2025-01-03T23:00,31.7,24.8,0.0,0.0,0.0,0.0,0.0,51,51,7.2,9.0,0,22.7,27.4
2025-01-04T00:00,30.5,23.5,0.0,0.0,0.0,0.0,0.0,26,26,7.2,11.9,0,22.2,26.5
2025-01-04T01:00,30.2,23.1,0.0,0.0,0.0,0.0,0.0,51,51,7.3,21.2,0,21.3,26.0
2025-01-04T02:00,28.0,21.3,0.0,0.0,0.0,0.0,0.0,61,61,5.1,15.8,0,18.5,23.8
2025-01-04T03:00,23.4,16.1,0.0,0.0,0.0,0.0,0.0,42,42,6.8,19.4,0,19.0,21.0
2025-01-04T04:00,22.8,15.6,0.0,0.0,0.0,0.0,0.0,0,11,7.0,16.9,0,19.5,20.9
2025-01-04T05:00,21.7,14.4,0.0,0.0,0.0,0.0,0.0,41,100,7.9,14.4,0,20.3,20.7
2025-01-04T06:00,22.3,15.4,0.0,0.0,0.0,0.0,0.0,46,100,6.2,12.2,0,21.1,21.4
2025-01-04T07:00,23.4,16.8,0.0,0.0,0.0,0.0,0.0,85,100,5.4,8.6,0,21.6,22.2
2025-01-04T08:00,23.0,17.2,0.0,0.0,0.0,0.0,0.0,98,100,2.6,3.2,7,21.8,22.1
2025-01-04T09:00,23.1,16.7,0.0,0.0,0.0,0.0,0.0,5,100,4.6,4.3,7,21.6,22.0
2025-01-04T10:00,21.4,15.1,0.0,0.0,0.0,0.0,0.0,98,100,3.8,7.6,5,19.9,20.3
2025-01-04T11:00,22.5,15.6,0.0,0.0,0.0,0.0,0.0,98,100,6.5,11.9,5,21.3,21.5
2025-01-04T12:00,22.7,16.9,0.0,0.0,0.0,0.0,0.0,99,100,2.7,7.9,7,21.8,21.9
2025-01-04T13:00,23.8,18.1,0.0,0.0,0.0,0.0,0.0,99,100,2.5,5.0,0,22.8,23.0
2025-01-04T14:00,24.8,17.9,0.0,0.0,0.0,0.0,0.0,0,100,7.0,7.6,0,22.8,23.5
2025-01-04T15:00,24.9,18.8,0.0,0.0,0.0,0.0,0.0,59,100,4.8,6.5,90,24.4,24.3
2025-01-04T16:00,24.9,17.3,0.0,0.0,0.0,0.0,0.0,0,100,10.2,12.2,0,23.9,24.1
2025-01-04T17:00,24.5,16.7,1.0,0.0,0.0,0.0,0.0,0,100,11.3,16.2,0,23.8,23.9
2025-01-04T18:00,22.6,15.0,2.0,0.0,0.0,0.0,0.0,0,100,9.5,21.2,60,21.4,21.7
2025-01-04T19:00,23.3,14.5,1.0,0.0,0.0,0.0,0.0,0,100,13.8,23.0,95,22.1,22.3
2025-01-04T20:00,24.9,16.8,6.0,0.0,0.0,0.0,0.0,0,100,11.5,20.5,100,22.6,23.5
2025-01-04T21:00,23.5,16.2,10.0,0.0,0.0,0.0,0.0,0,100,8.3,22.7,100,21.8,22.4
2025-01-04T22:00,24.0,18.2,16.0,0.0,0.0,0.0,0.0,0,100,2.6,12.6,76,22.3,22.8
2025-01-04T23:00,23.9,16.7,10.0,0.0,0.0,0.0,0.0,45,100,7.9,14.4,100,21.9,22.6
2025-01-05T00:00,23.8,17.5,8.0,0.0,0.0,0.0,0.0,30,100,4.6,11.2,60,22.3,22.8
2025-01-05T01:00,23.7,16.3,3.0,0.0,0.0,0.0,0.0,4,100,8.4,10.4,99,21.0,22.1
2025-01-05T02:00,22.2,13.5,1.0,0.0,0.0,0.0,0.0,0,100,13.0,18.0,63,21.0,21.3
2025-01-05T03:00,19.6,10.7,0.0,0.0,0.0,0.0,0.0,0,100,12.8,18.4,96,17.4,18.2
2025-01-05T04:00,18.7,11.0,0.0,0.0,0.0,0.0,0.0,0,100,7.1,23.4,8,14.7,16.6
2025-01-05T05:00,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0,100,8.4,22.3,20,14.5,16.1
2025-01-05T06:00,17.7,10.8,0.0,0.0,0.0,0.0,0.0,5,34,4.2,15.1,23,15.3,16.2
2025-01-05T07:00,18.1,10.6,0.0,0.0,0.0,0.0,0.0,0,100,6.7,14.4,5,14.9,16.4
2025-01-05T08:00,18.1,11.9,0.0,0.0,0.0,0.0,0.0,0,100,1.8,9.4,6,14.9,16.4
2025-01-05T09:00,18.8,11.6,0.0,0.0,0.0,0.0,0.0,0,98,5.4,15.1,46,15.8,17.1
2025-01-05T10:00,18.0,10.9,1.0,0.0,0.0,0.0,0.0,0,100,5.1,10.1,39,15.0,16.3
2025-01-05T11:00,17.2,9.9,0.0,0.0,0.0,0.0,0.0,0,41,5.5,10.4,0,14.0,15.5
2025-01-05T12:00,19.8,12.9,0.0,0.0,0.0,0.0,0.0,0,97,4.7,14.4,39,16.8,18.1
2025-01-05T13:00,22.8,16.4,0.0,0.0,0.0,0.0,0.0,0,51,4.2,6.1,51,19.5,20.9
2025-01-05T14:00,25.3,18.9,0.0,0.0,0.0,0.0,0.0,0,94,4.2,6.8,94,21.1,23.0
2025-01-05T15:00,26.9,21.3,0.0,0.0,0.0,0.0,0.0,0,100,1.8,13.0,18,22.4,24.4
2025-01-05T16:00,28.9,22.8,0.0,0.0,0.0,0.0,0.0,0,45,3.6,8.3,14,21.9,25.4
2025-01-05T17:00,29.4,22.7,0.0,0.0,0.0,0.0,0.0,0,36,5.9,7.6,24,22.1,25.8
2025-01-05T18:00,31.6,24.9,0.0,0.0,0.0,0.0,0.0,0,74,5.4,12.6,74,20.1,26.6
2025-01-05T19:00,31.8,24.8,0.0,0.0,0.0,0.0,0.0,0,36,6.3,11.9,36,19.5,26.5
2025-01-05T20:00,29.4,22.5,0.0,0.0,0.0,0.0,0.0,0,40,5.6,8.6,40,19.1,24.8
2025-01-05T21:00,26.0,18.7,0.0,0.0,0.0,0.0,0.0,8,25,6.3,11.2,5,17.2,22.1
2025-01-05T22:00,24.0,16.9,0.0,0.0,0.0,0.0,0.0,0,8,4.9,7.2,8,15.0,20.1
2025-01-05T23:00,22.7,15.5,0.0,0.0,0.0,0.0,0.0,0,18,6.6,6.5,18,17.8,20.2
2025-01-06T00:00,22.3,15.7,0.0,0.0,0.0,0.0,0.0,0,17,4.2,9.0,2,18.2,20.1
2025-01-06T01:00,22.8,15.1,0.0,0.0,0.0,0.0,0.0,0,7,8.0,14.0,7,17.0,20.0
2025-01-06T02:00,21.2,14.6,0.0,0.0,0.0,0.0,0.0,0,2,3.8,4.0,2,17.4,19.1
2025-01-06T03:00,19.5,12.8,0.0,0.0,0.0,0.0,0.0,0,15,4.1,7.6,15,16.3,17.7
2025-01-06T04:00,18.8,11.2,0.0,0.0,0.0,0.0,0.0,0,50,7.0,6.8,1,14.7,16.7
2025-01-06T05:00,18.1,9.6,0.0,0.0,0.0,0.0,0.0,0,1,9.8,9.7,0,14.0,16.0
2025-01-06T06:00,17.6,10.4,0.0,0.0,0.0,0.0,0.0,0,0,4.6,10.1,0,11.9,15.0
2025-01-06T07:00,16.1,7.5,0.0,0.0,0.0,0.0,0.0,0,2,9.7,12.6,0,11.8,14.0
2025-01-06T08:00,16.3,9.7,0.0,0.0,0.0,0.0,0.0,0,0,1.9,2.9,0,11.2,13.9
2025-01-06T09:00,16.2,9.0,0.0,0.0,0.0,0.0,0.0,0,0,3.9,4.3,0,9.9,13.5
2025-01-06T10:00,15.3,7.5,0.0,0.0,0.0,0.0,0.0,0,4,6.2,6.1,3,10.5,13.0
2025-01-06T11:00,16.9,9.4,0.0,0.0,0.0,0.0,0.0,0,32,6.1,7.9,32,13.4,15.0
2025-01-06T12:00,23.5,17.0,0.0,0.0,0.0,0.0,0.0,2,28,3.9,6.5,28,17.7,20.7
2025-01-06T13:00,29.2,22.5,0.0,0.0,0.0,0.0,0.0,1,9,6.2,25.9,9,22.6,25.8
2025-01-06T14:00,35.2,28.0,0.0,0.0,0.0,0.0,0.0,8,95,8.0,17.6,95,21.5,29.2
2025-01-06T15:00,38.3,30.8,0.0,0.0,0.0,0.0,0.0,52,99,8.2,13.7,99,19.3,30.7
2025-01-06T16:00,39.6,32.5,0.0,0.0,0.0,0.0,0.0,17,17,7.0,8.6,12,21.0,31.9
2025-01-06T17:00,40.3,31.8,0.0,0.0,0.0,0.0,0.0,22,87,12.5,15.5,87,21.6,32.5
2025-01-06T18:00,38.3,29.6,0.0,0.0,0.0,0.0,0.0,63,92,14.5,18.0,92,24.0,31.8
2025-01-06T19:00,35.6,26.6,0.0,0.0,0.0,0.0,0.0,87,97,15.5,24.1,97,23.5,30.0
2025-01-06T20:00,31.7,24.4,1.0,0.0,0.0,0.0,0.0,14,100,9.0,20.9,100,23.4,27.6
2025-01-06T21:00,30.0,23.3,3.0,0.0,0.0,0.0,0.0,57,100,6.1,18.7,100,22.1,26.2
2025-01-06T22:00,29.8,23.0,6.0,0.0,0.0,0.0,0.0,12,100,7.5,14.8,100,24.4,26.9
2025-01-06T23:00,29.1,22.3,9.0,0.2,0.0,0.0,0.14,5,100,7.9,12.6,100,24.9,26.7
2025-01-07T00:00,28.9,22.4,17.0,0.0,0.0,0.0,0.0,2,100,5.7,11.2,100,23.8,26.1
2025-01-07T01:00,28.0,21.1,17.0,0.0,0.0,0.0,0.0,6,100,6.9,13.7,100,22.9,25.2
2025-01-07T02:00,26.6,18.4,17.0,0.0,0.0,0.0,0.0,57,100,12.6,16.2,100,24.3,25.1
2025-01-07T03:00,26.2,19.5,22.0,0.2,0.0,0.0,0.14,56,100,7.0,13.7,100,24.0,24.8
2025-01-07T04:00,26.2,19.5,34.0,0.0,0.0,0.0,0.0,7,100,7.2,13.0,100,25.2,25.3
2025-01-07T05:00,26.0,19.3,36.0,0.0,0.0,0.0,0.0,0,100,7.2,16.2,100,25.0,25.2
2025-01-07T06:00,27.0,20.1,39.0,0.0,0.0,0.0,0.0,0,100,7.9,18.0,94,25.0,25.6
2025-01-07T07:00,26.6,19.0,38.0,0.0,0.0,0.0,0.0,0,100,10.3,19.1,100,24.1,25.0
2025-01-07T08:00,25.0,16.4,43.0,0.6,0.2,0.0,0.28,8,100,13.0,23.8,100,21.9,23.2
2025-01-07T09:00,24.4,16.3,53.0,0.4,0.1,0.0,0.21,4,100,11.5,23.0,100,22.9,23.3
2025-01-07T10:00,23.3,14.8,52.0,0.5,0.2,0.0,0.21,7,100,12.2,21.2,68,20.8,21.7
2025-01-07T11:00,23.5,14.9,63.0,0.4,0.1,0.0,0.21,47,100,12.9,23.8,100,21.2,22.0
2025-01-07T12:00,22.8,14.9,44.0,0.3,0.0,0.0,0.21,54,100,10.2,19.4,100,20.9,21.5
2025-01-07T13:00,23.1,15.5,45.0,0.6,0.2,0.0,0.28,24,100,9.6,15.1,100,21.9,22.2
2025-01-07T14:00,23.7,16.6,27.0,0.4,0.1,0.0,0.21,54,100,7.6,10.4,100,21.5,22.3
2025-01-07T15:00,25.3,18.6,11.0,0.0,0.0,0.0,0.0,1,100,5.4,9.7,100,20.5,22.7
2025-01-07T16:00,26.2,20.4,3.0,0.0,0.0,0.0,0.0,1,100,2.5,7.6,18,22.5,24.1
2025-01-07T17:00,26.2,20.4,0.0,0.0,0.0,0.0,0.0,0,98,1.8,3.6,9,19.4,22.9
2025-01-07T18:00,26.1,19.1,0.0,0.0,0.0,0.0,0.0,0,84,6.1,9.4,27,19.5,22.9
2025-01-07T19:00,23.4,14.7,0.0,0.0,0.0,0.0,0.0,0,42,11.7,14.8,34,17.2,20.4
2025-01-07T20:00,18.3,10.3,0.0,0.0,0.0,0.0,0.0,0,81,6.6,13.0,0,8.5,14.7
2025-01-07T21:00,16.8,8.6,0.0,0.0,0.0,0.0,0.0,0,50,7.4,17.3,0,7.7,13.4
2025-01-07T22:00,15.7,7.8,0.0,0.0,0.0,0.0,0.0,0,100,6.0,13.0,0,7.0,12.5
2025-01-07T23:00,14.6,7.4,0.0,0.0,0.0,0.0,0.0,0,52,3.1,3.6,0,5.0,11.3
2025-01-08T00:00,14.1,5.8,0.0,0.0,0.0,0.0,0.0,0,5,7.7,10.4,0,8.8,11.7
2025-01-08T01:00,14.2,5.6,0.0,0.0,0.0,0.0,0.0,0,21,8.9,9.0,0,9.2,11.9
2025-01-08T02:00,14.9,8.4,0.0,0.0,0.0,0.0,0.0,0,100,1.5,2.9,0,10.1,12.7
2025-01-08T03:00,13.3,6.1,0.0,0.0,0.0,0.0,0.0,0,2,3.5,4.0,0,8.5,11.1
2025-01-08T04:00,11.5,3.4,0.0,0.0,0.0,0.0,0.0,0,14,6.6,7.6,0,7.3,9.5
2025-01-08T05:00,10.8,3.7,0.0,0.0,0.0,0.0,0.0,0,1,2.3,5.8,0,5.0,8.4
2025-01-08T06:00,9.2,2.7,0.0,0.0,0.0,0.0,0.0,0,4,0.4,2.5,0,4.3,7.1
2025-01-08T07:00,7.8,-0.1,0.0,0.0,0.0,0.0,0.0,0,20,5.0,5.4,0,2.6,5.7
2025-01-08T08:00,7.3,-1.3,0.0,0.0,0.0,0.0,0.0,0,100,7.4,7.9,0,2.1,5.2
2025-01-08T09:00,6.3,-0.4,0.0,0.0,0.0,0.0,0.0,0,81,0.0,1.1,0,0.9,4.2
2025-01-08T10:00,5.9,-2.1,0.0,0.0,0.0,0.0,0.0,0,14,4.7,4.7,0,-0.3,3.7
2025-01-08T11:00,6.6,-0.4,0.0,0.0,0.0,0.0,0.0,0,100,1.8,1.8,0,3.6,5.1
2025-01-08T12:00,17.1,9.3,0.0,0.0,0.0,0.0,0.0,0,81,6.5,12.2,0,10.8,14.3
2025-01-08T13:00,25.8,17.0,0.0,0.0,0.0,0.0,0.0,0,32,10.8,19.1,0,13.0,20.9
2025-01-08T14:00,33.3,24.8,0.0,0.0,0.0,0.0,0.0,1,1,9.0,9.7,0,10.4,25.8
2025-01-08T15:00,38.1,31.1,0.0,0.0,0.0,0.0,0.0,2,2,3.3,7.6,0,10.1,29.0
2025-01-08T16:00,42.6,36.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6,3.2,0,8.3,31.6
2025-01-08T17:00,44.5,37.7,0.0,0.0,0.0,0.0,0.0,0,0,3.0,6.8,0,10.8,33.1
2025-01-08T18:00,45.2,37.9,0.0,0.0,0.0,0.0,0.0,0,0,3.8,4.3,0,7.6,33.0
2025-01-08T19:00,44.2,35.6,0.0,0.0,0.0,0.0,0.0,0,0,7.2,11.9,0,0.7,31.6
2025-01-08T20:00,34.8,26.8,0.0,0.0,0.0,0.0,0.0,1,1,6.5,8.6,0,7.2,26.5
2025-01-08T21:00,28.1,20.0,0.0,0.0,0.0,0.0,0.0,15,15,7.9,10.8,3,11.4,22.3
2025-01-08T22:00,26.1,19.7,0.0,0.0,0.0,0.0,0.0,99,99,2.0,5.4,3,14.1,21.3
2025-01-08T23:00,24.3,16.3,0.0,0.0,0.0,0.0,0.0,32,32,8.3,15.5,3,15.2,20.4
2025-01-09T00:00,23.7,16.2,0.0,0.0,0.0,0.0,0.0,99,99,5.7,6.5,99,12.2,19.3
2025-01-09T01:00,24.2,15.6,1.0,0.0,0.0,0.0,0.0,2,100,11.8,17.6,100,18.0,21.2
2025-01-09T02:00,24.9,18.2,1.0,0.0,0.0,0.0,0.0,97,99,4.3,7.2,99,17.1,21.3
2025-01-09T03:00,24.6,18.3,5.0,0.0,0.0,0.0,0.0,11,99,2.5,7.9,99,15.9,20.8
2025-01-09T04:00,25.1,16.9,7.0,0.0,0.0,0.0,0.0,1,100,8.9,13.3,100,14.6,20.8
2025-01-09T05:00,24.1,16.7,15.0,0.0,0.0,0.0,0.0,0,43,6.7,7.6,43,16.7,20.7
2025-01-09T06:00,25.4,18.3,10.0,0.0,0.0,0.0,0.0,11,99,6.3,8.6,33,18.3,22.1
2025-01-09T07:00,26.9,21.2,10.0,0.0,0.0,0.0,0.0,8,99,1.8,4.3,99,20.9,23.8
2025-01-09T08:00,28.0,21.8,12.0,0.0,0.0,0.0,0.0,7,100,2.5,7.9,99,18.1,23.6
2025-01-09T09:00,27.0,20.8,12.0,0.0,0.0,0.0,0.0,13,100,3.2,34.9,100,20.1,23.6
2025-01-09T10:00,29.3,16.9,30.0,0.0,0.0,0.0,0.0,11,100,25.5,60.1,100,15.5,23.9
2025-01-09T11:00,25.7,13.9,35.0,0.2,0.0,0.0,0.14,54,100,24.6,61.2,99,19.5,22.6
2025-01-09T12:00,25.9,14.5,28.0,0.4,0.1,0.0,0.21,0,99,23.2,60.1,99,20.0,22.9
2025-01-09T13:00,27.4,16.2,19.0,0.1,0.0,0.0,0.07,0,99,22.7,58.7,99,20.5,24.0
2025-01-09T14:00,30.1,17.2,9.0,0.0,0.0,0.0,0.0,0,99,27.5,52.9,99,16.3,24.6
2025-01-09T15:00,31.1,19.1,3.0,0.0,0.0,0.0,0.0,1,100,25.5,47.9,100,20.3,26.3
2025-01-09T16:00,32.6,21.5,1.0,0.0,0.0,0.0,0.0,0,100,22.0,43.9,100,19.1,26.9
2025-01-09T17:00,31.8,21.0,0.0,0.0,0.0,0.0,0.0,0,100,20.6,45.0,100,18.7,26.3
2025-01-09T18:00,31.1,21.8,1.0,0.0,0.0,0.0,0.0,0,100,15.7,30.6,99,21.8,26.7
2025-01-09T19:00,29.8,19.5,1.0,0.0,0.0,0.0,0.0,0,96,18.9,31.3,85,20.1,25.4
2025-01-09T20:00,27.6,17.6,1.0,0.0,0.0,0.0,0.0,0,28,17.4,38.9,23,18.4,23.5
2025-01-09T21:00,23.1,13.9,1.0,0.0,0.0,0.0,0.0,0,4,12.7,42.1,3,14.4,19.4
2025-01-09T22:00,22.7,14.6,0.0,0.0,0.0,0.0,0.0,0,13,8.4,29.5,1,13.4,18.9
2025-01-09T23:00,21.3,12.7,0.0,0.0,0.0,0.0,0.0,0,0,9.7,29.9,0,11.7,17.5
2025-01-10T00:00,20.0,12.2,0.0,0.0,0.0,0.0,0.0,0,20,6.8,6.5,0,12.1,16.7
2025-01-10T01:00,17.6,9.9,0.0,0.0,0.0,0.0,0.0,0,0,6.0,6.5,0,11.0,14.7
2025-01-10T02:00,15.5,7.2,0.0,0.0,0.0,0.0,0.0,0,0,8.7,14.8,0,11.3,13.4
2025-01-10T03:00,15.1,6.9,0.0,0.0,0.0,0.0,0.0,0,0,7.9,15.8,0,10.0,12.8
2025-01-10T04:00,14.6,6.0,0.0,0.0,0.0,0.0,0.0,0,0,9.1,19.4,0,8.4,12.0
2025-01-10T05:00,13.7,5.4,0.0,0.0,0.0,0.0,0.0,0,0,7.4,16.6,0,5.8,10.8
2025-01-10T06:00,13.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,11.0,19.1,0,2.4,9.7
2025-01-10T07:00,12.3,3.1,0.0,0.0,0.0,0.0,0.0,0,0,10.0,20.2,0,1.8,9.0
2025-01-10T08:00,12.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8,18.0,0,2.3,9.2
2025-01-10T09:00,12.2,3.2,0.0,0.0,0.0,0.0,0.0,0,0,8.9,18.0,0,0.2,8.8
2025-01-10T10:00,11.5,1.7,0.0,0.0,0.0,0.0,0.0,0,0,11.6,19.4,0,-1.6,8.1
2025-01-10T11:00,14.0,4.2,0.0,0.0,0.0,0.0,0.0,0,0,11.6,18.7,0,-2.1,10.2
2025-01-10T12:00,20.8,11.2,0.0,0.0,0.0,0.0,0.0,0,0,10.9,16.9,0,1.3,15.8
2025-01-10T13:00,29.0,19.7,0.0,0.0,0.0,0.0,0.0,0,0,10.6,10.4,0,3.5,22.1
2025-01-10T14:00,34.1,25.3,0.0,0.0,0.0,0.0,0.0,0,0,9.0,9.7,0,5.1,25.8
2025-01-10T15:00,38.9,30.8,0.0,0.0,0.0,0.0,0.0,0,0,7.2,15.1,0,8.6,29.3
2025-01-10T16:00,42.8,35.6,0.0,0.0,0.0,0.0,0.0,0,1,4.0,8.3,1,10.2,32.0
2025-01-10T17:00,44.9,37.2,0.0,0.0,0.0,0.0,0.0,0,22,5.8,7.2,22,9.3,33.0
2025-01-10T18:00,45.6,38.1,0.0,0.0,0.0,0.0,0.0,9,11,6.6,18.7,11,15.1,34.4
2025-01-10T19:00,45.0,36.5,0.0,0.0,0.0,0.0,0.0,0,0,9.5,34.9,0,13.0,33.7
2025-01-10T20:00,40.6,32.9,0.0,0.0,0.0,0.0,0.0,0,0,6.5,30.6,0,13.0,31.0
2025-01-10T21:00,36.3,27.1,0.0,0.0,0.0,0.0,0.0,0,0,11.8,17.6,0,9.9,27.8
2025-01-10T22:00,34.2,26.1,0.0,0.0,0.0,0.0,0.0,0,3,8.1,7.9,3,13.4,26.8
2025-01-10T23:00,34.3,26.2,0.0,0.0,0.0,0.0,0.0,0,0,7.8,9.4,0,11.3,26.6
2025-01-11T00:00,33.6,25.4,0.0,0.0,0.0,0.0,0.0,24,24,8.7,9.0,0,12.4,26.3
2025-01-11T01:00,32.6,24.8,0.0,0.0,0.0,0.0,0.0,2,9,8.6,9.4,9,16.9,26.4
2025-01-11T02:00,34.3,26.3,1.0,0.0,0.0,0.0,0.0,39,39,9.2,11.9,0,17.1,27.5
2025-01-11T03:00,33.2,26.0,1.0,0.0,0.0,0.0,0.0,2,100,5.9,11.5,100,17.0,26.8
2025-01-11T04:00,36.4,28.7,1.0,0.0,0.0,0.0,0.0,1,100,10.0,12.6,100,22.2,30.2
2025-01-11T05:00,40.1,31.7,1.0,0.0,0.0,0.0,0.0,10,68,12.7,13.7,68,22.0,32.4
2025-01-11T06:00,39.3,32.2,1.0,0.0,0.0,0.0,0.0,6,99,6.4,6.8,99,19.2,31.3
2025-01-11T07:00,39.7,31.4,3.0,0.0,0.0,0.0,0.0,0,0,10.7,10.8,0,19.0,31.5
